pickup_hour,cluster,ride_count,zone_name,hour,day,day_of_week,month,is_weekend,pickup_latitude,pickup_longitude,is_rush_hour,is_night,office_hours
2016-04-26 15:00:00,0,38,Zone A,15,26,1,4,0,40.72047015415972,-74.02307320189729,0,0,1
2016-04-26 15:00:00,1,209,Zone B,15,26,1,4,0,40.74919202667747,-73.9857301141508,0,0,1
2016-04-26 15:00:00,2,7,Zone C,15,26,1,4,0,40.648292373561276,-73.78238234130092,0,0,1
2016-04-26 15:00:00,3,20,Zone D,15,26,1,4,0,40.76935448876038,-73.87250404561904,0,0,1
2016-04-26 15:00:00,4,58,Zone E,15,26,1,4,0,40.79024333586137,-73.96842586904239,0,0,1
2016-04-26 15:00:00,5,86,Zone F,15,26,1,4,0,40.76983302974993,-73.95761303553479,0,0,1
2016-04-26 16:00:00,0,30,Zone A,16,26,1,4,0,40.72047015415972,-74.02307320189729,0,0,1
2016-04-26 16:00:00,1,181,Zone B,16,26,1,4,0,40.74919202667747,-73.9857301141508,0,0,1
2016-04-26 16:00:00,2,9,Zone C,16,26,1,4,0,40.648292373561276,-73.78238234130092,0,0,1
2016-04-26 16:00:00,3,16,Zone D,16,26,1,4,0,40.76935448876038,-73.87250404561904,0,0,1
2016-04-26 16:00:00,4,58,Zone E,16,26,1,4,0,40.79024333586137,-73.96842586904239,0,0,1
2016-04-26 16:00:00,5,95,Zone F,16,26,1,4,0,40.76983302974993,-73.95761303553479,0,0,1
2016-04-26 17:00:00,0,34,Zone A,17,26,1,4,0,40.72047015415972,-74.02307320189729,1,0,1
2016-04-26 17:00:00,1,231,Zone B,17,26,1,4,0,40.74919202667747,-73.9857301141508,1,0,1
2016-04-26 17:00:00,2,14,Zone C,17,26,1,4,0,40.648292373561276,-73.78238234130092,1,0,1
2016-04-26 17:00:00,3,7,Zone D,17,26,1,4,0,40.76935448876038,-73.87250404561904,1,0,1
2016-04-26 17:00:00,4,53,Zone E,17,26,1,4,0,40.79024333586137,-73.96842586904239,1,0,1
2016-04-26 17:00:00,5,101,Zone F,17,26,1,4,0,40.76983302974993,-73.95761303553479,1,0,1
2016-04-26 18:00:00,0,48,Zone A,18,26,1,4,0,40.72047015415972,-74.02307320189729,1,0,0
2016-04-26 18:00:00,1,280,Zone B,18,26,1,4,0,40.74919202667747,-73.9857301141508,1,0,0
2016-04-26 18:00:00,2,13,Zone C,18,26,1,4,0,40.648292373561276,-73.78238234130092,1,0,0
2016-04-26 18:00:00,3,8,Zone D,18,26,1,4,0,40.76935448876038,-73.87250404561904,1,0,0
2016-04-26 18:00:00,4,42,Zone E,18,26,1,4,0,40.79024333586137,-73.96842586904239,1,0,0
2016-04-26 18:00:00,5,98,Zone F,18,26,1,4,0,40.76983302974993,-73.95761303553479,1,0,0
2016-04-26 19:00:00,0,57,Zone A,19,26,1,4,0,40.72047015415972,-74.02307320189729,1,0,0
2016-04-26 19:00:00,1,315,Zone B,19,26,1,4,0,40.74919202667747,-73.9857301141508,1,0,0
2016-04-26 19:00:00,2,16,Zone C,19,26,1,4,0,40.648292373561276,-73.78238234130092,1,0,0
2016-04-26 19:00:00,3,11,Zone D,19,26,1,4,0,40.76935448876038,-73.87250404561904,1,0,0
2016-04-26 19:00:00,4,56,Zone E,19,26,1,4,0,40.79024333586137,-73.96842586904239,1,0,0
2016-04-26 19:00:00,5,86,Zone F,19,26,1,4,0,40.76983302974993,-73.95761303553479,1,0,0
2016-04-26 20:00:00,0,73,Zone A,20,26,1,4,0,40.72047015415972,-74.02307320189729,0,0,0
2016-04-26 20:00:00,1,327,Zone B,20,26,1,4,0,40.74919202667747,-73.9857301141508,0,0,0
2016-04-26 20:00:00,2,10,Zone C,20,26,1,4,0,40.648292373561276,-73.78238234130092,0,0,0
2016-04-26 20:00:00,3,19,Zone D,20,26,1,4,0,40.76935448876038,-73.87250404561904,0,0,0
2016-04-26 20:00:00,4,36,Zone E,20,26,1,4,0,40.79024333586137,-73.96842586904239,0,0,0
2016-04-26 20:00:00,5,106,Zone F,20,26,1,4,0,40.76983302974993,-73.95761303553479,0,0,0
2016-04-26 21:00:00,0,68,Zone A,21,26,1,4,0,40.72047015415972,-74.02307320189729,0,0,0
2016-04-26 21:00:00,1,309,Zone B,21,26,1,4,0,40.74919202667747,-73.9857301141508,0,0,0
2016-04-26 21:00:00,2,11,Zone C,21,26,1,4,0,40.648292373561276,-73.78238234130092,0,0,0
2016-04-26 21:00:00,3,15,Zone D,21,26,1,4,0,40.76935448876038,-73.87250404561904,0,0,0
2016-04-26 21:00:00,4,38,Zone E,21,26,1,4,0,40.79024333586137,-73.96842586904239,0,0,0
2016-04-26 21:00:00,5,60,Zone F,21,26,1,4,0,40.76983302974993,-73.95761303553479,0,0,0
2016-04-26 22:00:00,0,46,Zone A,22,26,1,4,0,40.72047015415972,-74.02307320189729,0,0,0
2016-04-26 22:00:00,1,300,Zone B,22,26,1,4,0,40.74919202667747,-73.9857301141508,0,0,0
2016-04-26 22:00:00,2,7,Zone C,22,26,1,4,0,40.648292373561276,-73.78238234130092,0,0,0
2016-04-26 22:00:00,3,17,Zone D,22,26,1,4,0,40.76935448876038,-73.87250404561904,0,0,0
2016-04-26 22:00:00,4,37,Zone E,22,26,1,4,0,40.79024333586137,-73.96842586904239,0,0,0
2016-04-26 22:00:00,5,61,Zone F,22,26,1,4,0,40.76983302974993,-73.95761303553479,0,0,0
2016-04-26 23:00:00,0,43,Zone A,23,26,1,4,0,40.72047015415972,-74.02307320189729,0,0,0
2016-04-26 23:00:00,1,226,Zone B,23,26,1,4,0,40.74919202667747,-73.9857301141508,0,0,0
2016-04-26 23:00:00,2,12,Zone C,23,26,1,4,0,40.648292373561276,-73.78238234130092,0,0,0
2016-04-26 23:00:00,3,22,Zone D,23,26,1,4,0,40.76935448876038,-73.87250404561904,0,0,0
2016-04-26 23:00:00,4,21,Zone E,23,26,1,4,0,40.79024333586137,-73.96842586904239,0,0,0
2016-04-26 23:00:00,5,40,Zone F,23,26,1,4,0,40.76983302974993,-73.95761303553479,0,0,0
2016-04-27 00:00:00,0,28,Zone A,0,27,2,4,0,40.72047015415972,-74.02307320189729,0,1,0
2016-04-27 00:00:00,1,138,Zone B,0,27,2,4,0,40.74919202667747,-73.9857301141508,0,1,0
2016-04-27 00:00:00,2,5,Zone C,0,27,2,4,0,40.648292373561276,-73.78238234130092,0,1,0
2016-04-27 00:00:00,3,13,Zone D,0,27,2,4,0,40.76935448876038,-73.87250404561904,0,1,0
2016-04-27 00:00:00,4,13,Zone E,0,27,2,4,0,40.79024333586137,-73.96842586904239,0,1,0
2016-04-27 00:00:00,5,21,Zone F,0,27,2,4,0,40.76983302974993,-73.95761303553479,0,1,0
2016-04-27 01:00:00,0,16,Zone A,1,27,2,4,0,40.72047015415972,-74.02307320189729,0,1,0
2016-04-27 01:00:00,1,75,Zone B,1,27,2,4,0,40.74919202667747,-73.9857301141508,0,1,0
2016-04-27 01:00:00,2,5,Zone C,1,27,2,4,0,40.648292373561276,-73.78238234130092,0,1,0
2016-04-27 01:00:00,3,2,Zone D,1,27,2,4,0,40.76935448876038,-73.87250404561904,0,1,0
2016-04-27 01:00:00,4,9,Zone E,1,27,2,4,0,40.79024333586137,-73.96842586904239,0,1,0
2016-04-27 01:00:00,5,14,Zone F,1,27,2,4,0,40.76983302974993,-73.95761303553479,0,1,0
2016-04-27 02:00:00,0,9,Zone A,2,27,2,4,0,40.72047015415972,-74.02307320189729,0,1,0
2016-04-27 02:00:00,1,56,Zone B,2,27,2,4,0,40.74919202667747,-73.9857301141508,0,1,0
2016-04-27 02:00:00,2,0,Zone C,2,27,2,4,0,40.648292373561276,-73.78238234130092,0,1,0
2016-04-27 02:00:00,3,1,Zone D,2,27,2,4,0,40.76935448876038,-73.87250404561904,0,1,0
2016-04-27 02:00:00,4,3,Zone E,2,27,2,4,0,40.79024333586137,-73.96842586904239,0,1,0
2016-04-27 02:00:00,5,4,Zone F,2,27,2,4,0,40.76983302974993,-73.95761303553479,0,1,0
2016-04-27 03:00:00,0,4,Zone A,3,27,2,4,0,40.72047015415972,-74.02307320189729,0,1,0
2016-04-27 03:00:00,1,25,Zone B,3,27,2,4,0,40.74919202667747,-73.9857301141508,0,1,0
2016-04-27 03:00:00,2,0,Zone C,3,27,2,4,0,40.648292373561276,-73.78238234130092,0,1,0
2016-04-27 03:00:00,3,2,Zone D,3,27,2,4,0,40.76935448876038,-73.87250404561904,0,1,0
2016-04-27 03:00:00,4,1,Zone E,3,27,2,4,0,40.79024333586137,-73.96842586904239,0,1,0
2016-04-27 03:00:00,5,3,Zone F,3,27,2,4,0,40.76983302974993,-73.95761303553479,0,1,0
2016-04-27 04:00:00,0,2,Zone A,4,27,2,4,0,40.72047015415972,-74.02307320189729,0,1,0
2016-04-27 04:00:00,1,29,Zone B,4,27,2,4,0,40.74919202667747,-73.9857301141508,0,1,0
2016-04-27 04:00:00,2,1,Zone C,4,27,2,4,0,40.648292373561276,-73.78238234130092,0,1,0
2016-04-27 04:00:00,3,1,Zone D,4,27,2,4,0,40.76935448876038,-73.87250404561904,0,1,0
2016-04-27 04:00:00,4,5,Zone E,4,27,2,4,0,40.79024333586137,-73.96842586904239,0,1,0
2016-04-27 04:00:00,5,8,Zone F,4,27,2,4,0,40.76983302974993,-73.95761303553479,0,1,0
2016-04-27 05:00:00,0,6,Zone A,5,27,2,4,0,40.72047015415972,-74.02307320189729,0,1,0
2016-04-27 05:00:00,1,49,Zone B,5,27,2,4,0,40.74919202667747,-73.9857301141508,0,1,0
2016-04-27 05:00:00,2,0,Zone C,5,27,2,4,0,40.648292373561276,-73.78238234130092,0,1,0
2016-04-27 05:00:00,3,1,Zone D,5,27,2,4,0,40.76935448876038,-73.87250404561904,0,1,0
2016-04-27 05:00:00,4,8,Zone E,5,27,2,4,0,40.79024333586137,-73.96842586904239,0,1,0
2016-04-27 05:00:00,5,17,Zone F,5,27,2,4,0,40.76983302974993,-73.95761303553479,0,1,0
2016-04-27 06:00:00,0,19,Zone A,6,27,2,4,0,40.72047015415972,-74.02307320189729,0,0,0
2016-04-27 06:00:00,1,113,Zone B,6,27,2,4,0,40.74919202667747,-73.9857301141508,0,0,0
2016-04-27 06:00:00,2,7,Zone C,6,27,2,4,0,40.648292373561276,-73.78238234130092,0,0,0
2016-04-27 06:00:00,3,5,Zone D,6,27,2,4,0,40.76935448876038,-73.87250404561904,0,0,0
2016-04-27 06:00:00,4,24,Zone E,6,27,2,4,0,40.79024333586137,-73.96842586904239,0,0,0
2016-04-27 06:00:00,5,49,Zone F,6,27,2,4,0,40.76983302974993,-73.95761303553479,0,0,0
2016-04-27 07:00:00,0,32,Zone A,7,27,2,4,0,40.72047015415972,-74.02307320189729,1,0,0
2016-04-27 07:00:00,1,175,Zone B,7,27,2,4,0,40.74919202667747,-73.9857301141508,1,0,0
2016-04-27 07:00:00,2,8,Zone C,7,27,2,4,0,40.648292373561276,-73.78238234130092,1,0,0
2016-04-27 07:00:00,3,3,Zone D,7,27,2,4,0,40.76935448876038,-73.87250404561904,1,0,0
2016-04-27 07:00:00,4,54,Zone E,7,27,2,4,0,40.79024333586137,-73.96842586904239,1,0,0
2016-04-27 07:00:00,5,101,Zone F,7,27,2,4,0,40.76983302974993,-73.95761303553479,1,0,0
2016-04-27 08:00:00,0,38,Zone A,8,27,2,4,0,40.72047015415972,-74.02307320189729,1,0,0
2016-04-27 08:00:00,1,209,Zone B,8,27,2,4,0,40.74919202667747,-73.9857301141508,1,0,0
2016-04-27 08:00:00,2,10,Zone C,8,27,2,4,0,40.648292373561276,-73.78238234130092,1,0,0
2016-04-27 08:00:00,3,8,Zone D,8,27,2,4,0,40.76935448876038,-73.87250404561904,1,0,0
2016-04-27 08:00:00,4,59,Zone E,8,27,2,4,0,40.79024333586137,-73.96842586904239,1,0,0
2016-04-27 08:00:00,5,108,Zone F,8,27,2,4,0,40.76983302974993,-73.95761303553479,1,0,0
2016-04-27 09:00:00,0,49,Zone A,9,27,2,4,0,40.72047015415972,-74.02307320189729,1,0,1
2016-04-27 09:00:00,1,219,Zone B,9,27,2,4,0,40.74919202667747,-73.9857301141508,1,0,1
2016-04-27 09:00:00,2,2,Zone C,9,27,2,4,0,40.648292373561276,-73.78238234130092,1,0,1
2016-04-27 09:00:00,3,10,Zone D,9,27,2,4,0,40.76935448876038,-73.87250404561904,1,0,1
2016-04-27 09:00:00,4,53,Zone E,9,27,2,4,0,40.79024333586137,-73.96842586904239,1,0,1
2016-04-27 09:00:00,5,99,Zone F,9,27,2,4,0,40.76983302974993,-73.95761303553479,1,0,1
2016-04-27 10:00:00,0,25,Zone A,10,27,2,4,0,40.72047015415972,-74.02307320189729,0,0,1
2016-04-27 10:00:00,1,183,Zone B,10,27,2,4,0,40.74919202667747,-73.9857301141508,0,0,1
2016-04-27 10:00:00,2,1,Zone C,10,27,2,4,0,40.648292373561276,-73.78238234130092,0,0,1
2016-04-27 10:00:00,3,11,Zone D,10,27,2,4,0,40.76935448876038,-73.87250404561904,0,0,1
2016-04-27 10:00:00,4,42,Zone E,10,27,2,4,0,40.79024333586137,-73.96842586904239,0,0,1
2016-04-27 10:00:00,5,90,Zone F,10,27,2,4,0,40.76983302974993,-73.95761303553479,0,0,1
2016-04-27 11:00:00,0,33,Zone A,11,27,2,4,0,40.72047015415972,-74.02307320189729,0,0,1
2016-04-27 11:00:00,1,196,Zone B,11,27,2,4,0,40.74919202667747,-73.9857301141508,0,0,1
2016-04-27 11:00:00,2,6,Zone C,11,27,2,4,0,40.648292373561276,-73.78238234130092,0,0,1
2016-04-27 11:00:00,3,13,Zone D,11,27,2,4,0,40.76935448876038,-73.87250404561904,0,0,1
2016-04-27 11:00:00,4,41,Zone E,11,27,2,4,0,40.79024333586137,-73.96842586904239,0,0,1
2016-04-27 11:00:00,5,73,Zone F,11,27,2,4,0,40.76983302974993,-73.95761303553479,0,0,1
2016-04-27 12:00:00,0,41,Zone A,12,27,2,4,0,40.72047015415972,-74.02307320189729,0,0,1
2016-04-27 12:00:00,1,200,Zone B,12,27,2,4,0,40.74919202667747,-73.9857301141508,0,0,1
2016-04-27 12:00:00,2,5,Zone C,12,27,2,4,0,40.648292373561276,-73.78238234130092,0,0,1
2016-04-27 12:00:00,3,13,Zone D,12,27,2,4,0,40.76935448876038,-73.87250404561904,0,0,1
2016-04-27 12:00:00,4,46,Zone E,12,27,2,4,0,40.79024333586137,-73.96842586904239,0,0,1
2016-04-27 12:00:00,5,104,Zone F,12,27,2,4,0,40.76983302974993,-73.95761303553479,0,0,1
2016-04-27 13:00:00,0,41,Zone A,13,27,2,4,0,40.72047015415972,-74.02307320189729,0,0,1
2016-04-27 13:00:00,1,197,Zone B,13,27,2,4,0,40.74919202667747,-73.9857301141508,0,0,1
2016-04-27 13:00:00,2,12,Zone C,13,27,2,4,0,40.648292373561276,-73.78238234130092,0,0,1
2016-04-27 13:00:00,3,15,Zone D,13,27,2,4,0,40.76935448876038,-73.87250404561904,0,0,1
2016-04-27 13:00:00,4,36,Zone E,13,27,2,4,0,40.79024333586137,-73.96842586904239,0,0,1
2016-04-27 13:00:00,5,86,Zone F,13,27,2,4,0,40.76983302974993,-73.95761303553479,0,0,1
2016-04-27 14:00:00,0,36,Zone A,14,27,2,4,0,40.72047015415972,-74.02307320189729,0,0,1
2016-04-27 14:00:00,1,183,Zone B,14,27,2,4,0,40.74919202667747,-73.9857301141508,0,0,1
2016-04-27 14:00:00,2,18,Zone C,14,27,2,4,0,40.648292373561276,-73.78238234130092,0,0,1
2016-04-27 14:00:00,3,12,Zone D,14,27,2,4,0,40.76935448876038,-73.87250404561904,0,0,1
2016-04-27 14:00:00,4,45,Zone E,14,27,2,4,0,40.79024333586137,-73.96842586904239,0,0,1
2016-04-27 14:00:00,5,107,Zone F,14,27,2,4,0,40.76983302974993,-73.95761303553479,0,0,1
2016-04-27 15:00:00,0,30,Zone A,15,27,2,4,0,40.72047015415972,-74.02307320189729,0,0,1
2016-04-27 15:00:00,1,183,Zone B,15,27,2,4,0,40.74919202667747,-73.9857301141508,0,0,1
2016-04-27 15:00:00,2,7,Zone C,15,27,2,4,0,40.648292373561276,-73.78238234130092,0,0,1
2016-04-27 15:00:00,3,18,Zone D,15,27,2,4,0,40.76935448876038,-73.87250404561904,0,0,1
2016-04-27 15:00:00,4,60,Zone E,15,27,2,4,0,40.79024333586137,-73.96842586904239,0,0,1
2016-04-27 15:00:00,5,87,Zone F,15,27,2,4,0,40.76983302974993,-73.95761303553479,0,0,1
2016-04-27 16:00:00,0,33,Zone A,16,27,2,4,0,40.72047015415972,-74.02307320189729,0,0,1
2016-04-27 16:00:00,1,149,Zone B,16,27,2,4,0,40.74919202667747,-73.9857301141508,0,0,1
2016-04-27 16:00:00,2,9,Zone C,16,27,2,4,0,40.648292373561276,-73.78238234130092,0,0,1
2016-04-27 16:00:00,3,19,Zone D,16,27,2,4,0,40.76935448876038,-73.87250404561904,0,0,1
2016-04-27 16:00:00,4,31,Zone E,16,27,2,4,0,40.79024333586137,-73.96842586904239,0,0,1
2016-04-27 16:00:00,5,74,Zone F,16,27,2,4,0,40.76983302974993,-73.95761303553479,0,0,1
2016-04-27 17:00:00,0,32,Zone A,17,27,2,4,0,40.72047015415972,-74.02307320189729,1,0,1
2016-04-27 17:00:00,1,222,Zone B,17,27,2,4,0,40.74919202667747,-73.9857301141508,1,0,1
2016-04-27 17:00:00,2,13,Zone C,17,27,2,4,0,40.648292373561276,-73.78238234130092,1,0,1
2016-04-27 17:00:00,3,17,Zone D,17,27,2,4,0,40.76935448876038,-73.87250404561904,1,0,1
2016-04-27 17:00:00,4,56,Zone E,17,27,2,4,0,40.79024333586137,-73.96842586904239,1,0,1
2016-04-27 17:00:00,5,98,Zone F,17,27,2,4,0,40.76983302974993,-73.95761303553479,1,0,1
2016-04-27 18:00:00,0,33,Zone A,18,27,2,4,0,40.72047015415972,-74.02307320189729,1,0,0
2016-04-27 18:00:00,1,280,Zone B,18,27,2,4,0,40.74919202667747,-73.9857301141508,1,0,0
2016-04-27 18:00:00,2,6,Zone C,18,27,2,4,0,40.648292373561276,-73.78238234130092,1,0,0
2016-04-27 18:00:00,3,16,Zone D,18,27,2,4,0,40.76935448876038,-73.87250404561904,1,0,0
2016-04-27 18:00:00,4,51,Zone E,18,27,2,4,0,40.79024333586137,-73.96842586904239,1,0,0
2016-04-27 18:00:00,5,109,Zone F,18,27,2,4,0,40.76983302974993,-73.95761303553479,1,0,0
2016-04-27 19:00:00,0,59,Zone A,19,27,2,4,0,40.72047015415972,-74.02307320189729,1,0,0
2016-04-27 19:00:00,1,295,Zone B,19,27,2,4,0,40.74919202667747,-73.9857301141508,1,0,0
2016-04-27 19:00:00,2,16,Zone C,19,27,2,4,0,40.648292373561276,-73.78238234130092,1,0,0
2016-04-27 19:00:00,3,18,Zone D,19,27,2,4,0,40.76935448876038,-73.87250404561904,1,0,0
2016-04-27 19:00:00,4,55,Zone E,19,27,2,4,0,40.79024333586137,-73.96842586904239,1,0,0
2016-04-27 19:00:00,5,90,Zone F,19,27,2,4,0,40.76983302974993,-73.95761303553479,1,0,0
2016-04-27 20:00:00,0,61,Zone A,20,27,2,4,0,40.72047015415972,-74.02307320189729,0,0,0
2016-04-27 20:00:00,1,302,Zone B,20,27,2,4,0,40.74919202667747,-73.9857301141508,0,0,0
2016-04-27 20:00:00,2,11,Zone C,20,27,2,4,0,40.648292373561276,-73.78238234130092,0,0,0
2016-04-27 20:00:00,3,9,Zone D,20,27,2,4,0,40.76935448876038,-73.87250404561904,0,0,0
2016-04-27 20:00:00,4,43,Zone E,20,27,2,4,0,40.79024333586137,-73.96842586904239,0,0,0
2016-04-27 20:00:00,5,86,Zone F,20,27,2,4,0,40.76983302974993,-73.95761303553479,0,0,0
2016-04-27 21:00:00,0,46,Zone A,21,27,2,4,0,40.72047015415972,-74.02307320189729,0,0,0
2016-04-27 21:00:00,1,312,Zone B,21,27,2,4,0,40.74919202667747,-73.9857301141508,0,0,0
2016-04-27 21:00:00,2,13,Zone C,21,27,2,4,0,40.648292373561276,-73.78238234130092,0,0,0
2016-04-27 21:00:00,3,21,Zone D,21,27,2,4,0,40.76935448876038,-73.87250404561904,0,0,0
2016-04-27 21:00:00,4,39,Zone E,21,27,2,4,0,40.79024333586137,-73.96842586904239,0,0,0
2016-04-27 21:00:00,5,70,Zone F,21,27,2,4,0,40.76983302974993,-73.95761303553479,0,0,0
2016-04-27 22:00:00,0,64,Zone A,22,27,2,4,0,40.72047015415972,-74.02307320189729,0,0,0
2016-04-27 22:00:00,1,285,Zone B,22,27,2,4,0,40.74919202667747,-73.9857301141508,0,0,0
2016-04-27 22:00:00,2,9,Zone C,22,27,2,4,0,40.648292373561276,-73.78238234130092,0,0,0
2016-04-27 22:00:00,3,16,Zone D,22,27,2,4,0,40.76935448876038,-73.87250404561904,0,0,0
2016-04-27 22:00:00,4,38,Zone E,22,27,2,4,0,40.79024333586137,-73.96842586904239,0,0,0
2016-04-27 22:00:00,5,60,Zone F,22,27,2,4,0,40.76983302974993,-73.95761303553479,0,0,0
2016-04-27 23:00:00,0,43,Zone A,23,27,2,4,0,40.72047015415972,-74.02307320189729,0,0,0
2016-04-27 23:00:00,1,227,Zone B,23,27,2,4,0,40.74919202667747,-73.9857301141508,0,0,0
2016-04-27 23:00:00,2,10,Zone C,23,27,2,4,0,40.648292373561276,-73.78238234130092,0,0,0
2016-04-27 23:00:00,3,11,Zone D,23,27,2,4,0,40.76935448876038,-73.87250404561904,0,0,0
2016-04-27 23:00:00,4,29,Zone E,23,27,2,4,0,40.79024333586137,-73.96842586904239,0,0,0
2016-04-27 23:00:00,5,39,Zone F,23,27,2,4,0,40.76983302974993,-73.95761303553479,0,0,0
2016-04-28 00:00:00,0,30,Zone A,0,28,3,4,0,40.72047015415972,-74.02307320189729,0,1,0
2016-04-28 00:00:00,1,135,Zone B,0,28,3,4,0,40.74919202667747,-73.9857301141508,0,1,0
2016-04-28 00:00:00,2,5,Zone C,0,28,3,4,0,40.648292373561276,-73.78238234130092,0,1,0
2016-04-28 00:00:00,3,5,Zone D,0,28,3,4,0,40.76935448876038,-73.87250404561904,0,1,0
2016-04-28 00:00:00,4,14,Zone E,0,28,3,4,0,40.79024333586137,-73.96842586904239,0,1,0
2016-04-28 00:00:00,5,23,Zone F,0,28,3,4,0,40.76983302974993,-73.95761303553479,0,1,0
2016-04-28 01:00:00,0,29,Zone A,1,28,3,4,0,40.72047015415972,-74.02307320189729,0,1,0
2016-04-28 01:00:00,1,81,Zone B,1,28,3,4,0,40.74919202667747,-73.9857301141508,0,1,0
2016-04-28 01:00:00,2,0,Zone C,1,28,3,4,0,40.648292373561276,-73.78238234130092,0,1,0
2016-04-28 01:00:00,3,1,Zone D,1,28,3,4,0,40.76935448876038,-73.87250404561904,0,1,0
2016-04-28 01:00:00,4,8,Zone E,1,28,3,4,0,40.79024333586137,-73.96842586904239,0,1,0
2016-04-28 01:00:00,5,11,Zone F,1,28,3,4,0,40.76983302974993,-73.95761303553479,0,1,0
2016-04-28 02:00:00,0,4,Zone A,2,28,3,4,0,40.72047015415972,-74.02307320189729,0,1,0
2016-04-28 02:00:00,1,65,Zone B,2,28,3,4,0,40.74919202667747,-73.9857301141508,0,1,0
2016-04-28 02:00:00,2,2,Zone C,2,28,3,4,0,40.648292373561276,-73.78238234130092,0,1,0
2016-04-28 02:00:00,3,1,Zone D,2,28,3,4,0,40.76935448876038,-73.87250404561904,0,1,0
2016-04-28 02:00:00,4,8,Zone E,2,28,3,4,0,40.79024333586137,-73.96842586904239,0,1,0
2016-04-28 02:00:00,5,7,Zone F,2,28,3,4,0,40.76983302974993,-73.95761303553479,0,1,0
2016-04-28 03:00:00,0,4,Zone A,3,28,3,4,0,40.72047015415972,-74.02307320189729,0,1,0
2016-04-28 03:00:00,1,42,Zone B,3,28,3,4,0,40.74919202667747,-73.9857301141508,0,1,0
2016-04-28 03:00:00,2,0,Zone C,3,28,3,4,0,40.648292373561276,-73.78238234130092,0,1,0
2016-04-28 03:00:00,3,2,Zone D,3,28,3,4,0,40.76935448876038,-73.87250404561904,0,1,0
2016-04-28 03:00:00,4,6,Zone E,3,28,3,4,0,40.79024333586137,-73.96842586904239,0,1,0
2016-04-28 03:00:00,5,6,Zone F,3,28,3,4,0,40.76983302974993,-73.95761303553479,0,1,0
2016-04-28 04:00:00,0,4,Zone A,4,28,3,4,0,40.72047015415972,-74.02307320189729,0,1,0
2016-04-28 04:00:00,1,26,Zone B,4,28,3,4,0,40.74919202667747,-73.9857301141508,0,1,0
2016-04-28 04:00:00,2,0,Zone C,4,28,3,4,0,40.648292373561276,-73.78238234130092,0,1,0
2016-04-28 04:00:00,3,4,Zone D,4,28,3,4,0,40.76935448876038,-73.87250404561904,0,1,0
2016-04-28 04:00:00,4,9,Zone E,4,28,3,4,0,40.79024333586137,-73.96842586904239,0,1,0
2016-04-28 04:00:00,5,8,Zone F,4,28,3,4,0,40.76983302974993,-73.95761303553479,0,1,0
2016-04-28 05:00:00,0,8,Zone A,5,28,3,4,0,40.72047015415972,-74.02307320189729,0,1,0
2016-04-28 05:00:00,1,49,Zone B,5,28,3,4,0,40.74919202667747,-73.9857301141508,0,1,0
2016-04-28 05:00:00,2,3,Zone C,5,28,3,4,0,40.648292373561276,-73.78238234130092,0,1,0
2016-04-28 05:00:00,3,1,Zone D,5,28,3,4,0,40.76935448876038,-73.87250404561904,0,1,0
2016-04-28 05:00:00,4,13,Zone E,5,28,3,4,0,40.79024333586137,-73.96842586904239,0,1,0
2016-04-28 05:00:00,5,19,Zone F,5,28,3,4,0,40.76983302974993,-73.95761303553479,0,1,0
2016-04-28 06:00:00,0,22,Zone A,6,28,3,4,0,40.72047015415972,-74.02307320189729,0,0,0
2016-04-28 06:00:00,1,141,Zone B,6,28,3,4,0,40.74919202667747,-73.9857301141508,0,0,0
2016-04-28 06:00:00,2,9,Zone C,6,28,3,4,0,40.648292373561276,-73.78238234130092,0,0,0
2016-04-28 06:00:00,3,5,Zone D,6,28,3,4,0,40.76935448876038,-73.87250404561904,0,0,0
2016-04-28 06:00:00,4,30,Zone E,6,28,3,4,0,40.79024333586137,-73.96842586904239,0,0,0
2016-04-28 06:00:00,5,50,Zone F,6,28,3,4,0,40.76983302974993,-73.95761303553479,0,0,0
2016-04-28 07:00:00,0,38,Zone A,7,28,3,4,0,40.72047015415972,-74.02307320189729,1,0,0
2016-04-28 07:00:00,1,174,Zone B,7,28,3,4,0,40.74919202667747,-73.9857301141508,1,0,0
2016-04-28 07:00:00,2,9,Zone C,7,28,3,4,0,40.648292373561276,-73.78238234130092,1,0,0
2016-04-28 07:00:00,3,6,Zone D,7,28,3,4,0,40.76935448876038,-73.87250404561904,1,0,0
2016-04-28 07:00:00,4,40,Zone E,7,28,3,4,0,40.79024333586137,-73.96842586904239,1,0,0
2016-04-28 07:00:00,5,115,Zone F,7,28,3,4,0,40.76983302974993,-73.95761303553479,1,0,0
2016-04-28 08:00:00,0,45,Zone A,8,28,3,4,0,40.72047015415972,-74.02307320189729,1,0,0
2016-04-28 08:00:00,1,216,Zone B,8,28,3,4,0,40.74919202667747,-73.9857301141508,1,0,0
2016-04-28 08:00:00,2,5,Zone C,8,28,3,4,0,40.648292373561276,-73.78238234130092,1,0,0
2016-04-28 08:00:00,3,10,Zone D,8,28,3,4,0,40.76935448876038,-73.87250404561904,1,0,0
2016-04-28 08:00:00,4,55,Zone E,8,28,3,4,0,40.79024333586137,-73.96842586904239,1,0,0
2016-04-28 08:00:00,5,124,Zone F,8,28,3,4,0,40.76983302974993,-73.95761303553479,1,0,0
2016-04-28 09:00:00,0,34,Zone A,9,28,3,4,0,40.72047015415972,-74.02307320189729,1,0,1
